trial,byte_idx,bit_idx,original_outcome,defended_outcome
8962,95,2,silent_wrong_output,integrity_check_abort
8963,660,2,silent_wrong_output,integrity_check_abort
8964,77,4,silent_wrong_output,integrity_check_abort
8965,330,2,silent_wrong_output,integrity_check_abort
8966,50,2,silent_wrong_output,integrity_check_abort
8968,154,6,silent_wrong_output,integrity_check_abort
8970,68,2,silent_wrong_output,integrity_check_abort
8971,264,1,silent_wrong_output,integrity_check_abort
8973,20,5,silent_wrong_output,integrity_check_abort
8974,168,2,silent_wrong_output,integrity_check_abort
8978,516,4,silent_wrong_output,integrity_check_abort
8979,668,3,silent_wrong_output,integrity_check_abort
8982,728,4,silent_wrong_output,integrity_check_abort
8984,243,4,silent_wrong_output,integrity_check_abort
8989,181,1,silent_wrong_output,integrity_check_abort
8990,98,7,silent_wrong_output,integrity_check_abort
8991,643,4,silent_wrong_output,integrity_check_abort
8992,399,2,silent_wrong_output,integrity_check_abort
8993,591,4,silent_wrong_output,integrity_check_abort
8995,516,0,silent_wrong_output,integrity_check_abort
8996,408,3,silent_wrong_output,integrity_check_abort
9000,199,1,silent_wrong_output,integrity_check_abort
9005,298,5,silent_wrong_output,integrity_check_abort
9006,380,2,silent_wrong_output,integrity_check_abort
9008,445,4,silent_wrong_output,integrity_check_abort
9009,511,1,silent_wrong_output,integrity_check_abort
9010,415,4,silent_wrong_output,integrity_check_abort
9011,396,0,silent_wrong_output,integrity_check_abort
9020,341,3,silent_wrong_output,integrity_check_abort
9026,259,1,silent_wrong_output,integrity_check_abort
9027,436,2,silent_wrong_output,integrity_check_abort
9030,371,2,silent_wrong_output,integrity_check_abort
9031,765,0,silent_wrong_output,integrity_check_abort
9038,249,0,silent_wrong_output,integrity_check_abort
9039,542,0,silent_wrong_output,integrity_check_abort
9040,34,3,silent_wrong_output,integrity_check_abort
9042,78,4,silent_wrong_output,integrity_check_abort
9045,439,7,silent_wrong_output,integrity_check_abort
9046,50,5,silent_wrong_output,integrity_check_abort
9048,36,0,silent_wrong_output,integrity_check_abort
9049,654,4,silent_wrong_output,integrity_check_abort
9050,383,3,silent_wrong_output,integrity_check_abort
9052,552,0,silent_wrong_output,integrity_check_abort
9053,602,0,silent_wrong_output,integrity_check_abort
9054,466,0,silent_wrong_output,integrity_check_abort
9057,17,3,silent_wrong_output,integrity_check_abort
9060,534,2,silent_wrong_output,integrity_check_abort
9061,648,7,silent_wrong_output,integrity_check_abort
9064,290,1,silent_wrong_output,integrity_check_abort
9067,433,1,silent_wrong_output,integrity_check_abort
9068,754,6,silent_wrong_output,integrity_check_abort
9070,749,5,silent_wrong_output,integrity_check_abort
9075,180,7,silent_wrong_output,integrity_check_abort
9076,193,6,silent_wrong_output,integrity_check_abort
9077,196,1,silent_wrong_output,integrity_check_abort
9082,604,7,silent_wrong_output,integrity_check_abort
9086,728,3,silent_wrong_output,integrity_check_abort
9088,639,6,silent_wrong_output,integrity_check_abort
9091,694,6,silent_wrong_output,integrity_check_abort
9093,478,1,silent_wrong_output,integrity_check_abort
9095,427,5,silent_wrong_output,integrity_check_abort
9098,391,7,silent_wrong_output,integrity_check_abort
9099,652,4,silent_wrong_output,integrity_check_abort
9101,296,2,silent_wrong_output,integrity_check_abort
9105,577,0,silent_wrong_output,integrity_check_abort
9107,275,2,silent_wrong_output,integrity_check_abort
9112,407,4,silent_wrong_output,integrity_check_abort
9114,434,3,silent_wrong_output,integrity_check_abort
9120,14,2,silent_wrong_output,integrity_check_abort
9121,736,5,silent_wrong_output,integrity_check_abort
9126,31,7,silent_wrong_output,integrity_check_abort
9127,450,0,silent_wrong_output,integrity_check_abort
9128,277,5,silent_wrong_output,integrity_check_abort
9130,181,5,silent_wrong_output,integrity_check_abort
9133,640,2,silent_wrong_output,integrity_check_abort
9135,78,7,silent_wrong_output,integrity_check_abort
9137,579,7,silent_wrong_output,integrity_check_abort
9138,163,5,silent_wrong_output,integrity_check_abort
9142,529,7,silent_wrong_output,integrity_check_abort
9143,520,7,silent_wrong_output,integrity_check_abort
9147,16,7,silent_wrong_output,integrity_check_abort
9156,168,2,silent_wrong_output,integrity_check_abort
9157,53,4,silent_wrong_output,integrity_check_abort
9158,529,2,silent_wrong_output,integrity_check_abort
9159,634,5,silent_wrong_output,integrity_check_abort
9160,170,6,silent_wrong_output,integrity_check_abort
9162,597,5,silent_wrong_output,integrity_check_abort
9163,246,1,silent_wrong_output,integrity_check_abort
9169,603,3,silent_wrong_output,integrity_check_abort
9172,103,0,silent_wrong_output,integrity_check_abort
9174,47,0,silent_wrong_output,integrity_check_abort
9175,240,3,silent_wrong_output,integrity_check_abort
9178,64,2,silent_wrong_output,integrity_check_abort
9181,687,0,silent_wrong_output,integrity_check_abort
9182,680,4,silent_wrong_output,integrity_check_abort
9183,474,0,silent_wrong_output,integrity_check_abort
9185,64,7,silent_wrong_output,integrity_check_abort
9186,17,6,silent_wrong_output,integrity_check_abort
9193,521,5,silent_wrong_output,integrity_check_abort
9194,606,6,silent_wrong_output,integrity_check_abort
9201,586,0,silent_wrong_output,integrity_check_abort
9204,352,2,silent_wrong_output,integrity_check_abort
9205,621,3,silent_wrong_output,integrity_check_abort
9206,178,2,silent_wrong_output,integrity_check_abort
9207,346,2,silent_wrong_output,integrity_check_abort
9208,632,4,silent_wrong_output,integrity_check_abort
9209,559,1,silent_wrong_output,integrity_check_abort
9211,679,7,silent_wrong_output,integrity_check_abort
9212,535,0,silent_wrong_output,integrity_check_abort
9215,79,4,silent_wrong_output,integrity_check_abort
9217,374,5,silent_wrong_output,integrity_check_abort
9218,442,1,silent_wrong_output,integrity_check_abort
9220,299,1,silent_wrong_output,integrity_check_abort
9223,45,0,silent_wrong_output,integrity_check_abort
9229,133,5,silent_wrong_output,integrity_check_abort
9230,517,6,silent_wrong_output,integrity_check_abort
9231,586,4,silent_wrong_output,integrity_check_abort
9232,174,6,silent_wrong_output,integrity_check_abort
9233,757,5,silent_wrong_output,integrity_check_abort
9235,436,5,silent_wrong_output,integrity_check_abort
9236,720,5,silent_wrong_output,integrity_check_abort
9237,535,7,silent_wrong_output,integrity_check_abort
9238,610,6,silent_wrong_output,integrity_check_abort
9239,273,1,silent_wrong_output,integrity_check_abort
9241,595,1,silent_wrong_output,integrity_check_abort
9242,580,7,silent_wrong_output,integrity_check_abort
9243,13,4,silent_wrong_output,integrity_check_abort
9246,490,3,silent_wrong_output,integrity_check_abort
9248,302,2,silent_wrong_output,integrity_check_abort
9249,713,0,silent_wrong_output,integrity_check_abort
9250,171,0,silent_wrong_output,integrity_check_abort
9251,576,6,silent_wrong_output,integrity_check_abort
9252,335,4,silent_wrong_output,integrity_check_abort
9253,689,7,silent_wrong_output,integrity_check_abort
9254,342,7,silent_wrong_output,integrity_check_abort
9255,719,0,silent_wrong_output,integrity_check_abort
9256,265,5,silent_wrong_output,integrity_check_abort
9260,583,7,silent_wrong_output,integrity_check_abort
9261,39,7,silent_wrong_output,integrity_check_abort
9266,440,1,silent_wrong_output,integrity_check_abort
9270,413,2,silent_wrong_output,integrity_check_abort
9275,467,0,silent_wrong_output,integrity_check_abort
9277,114,3,silent_wrong_output,integrity_check_abort
9283,89,4,silent_wrong_output,integrity_check_abort
9286,615,6,silent_wrong_output,integrity_check_abort
9288,424,0,silent_wrong_output,integrity_check_abort
9291,88,7,silent_wrong_output,integrity_check_abort
9292,705,7,silent_wrong_output,integrity_check_abort
9293,420,4,silent_wrong_output,integrity_check_abort
9295,356,3,silent_wrong_output,integrity_check_abort
9302,626,3,silent_wrong_output,integrity_check_abort
9304,619,3,silent_wrong_output,integrity_check_abort
9306,453,4,silent_wrong_output,integrity_check_abort
9307,136,2,silent_wrong_output,integrity_check_abort
9308,100,2,silent_wrong_output,integrity_check_abort
9309,334,7,silent_wrong_output,integrity_check_abort
9310,316,0,silent_wrong_output,integrity_check_abort
9313,487,0,silent_wrong_output,integrity_check_abort
9315,531,6,silent_wrong_output,integrity_check_abort
9316,75,6,silent_wrong_output,integrity_check_abort
9317,91,6,silent_wrong_output,integrity_check_abort
9318,740,3,silent_wrong_output,integrity_check_abort
9321,439,4,silent_wrong_output,integrity_check_abort
9322,371,0,silent_wrong_output,integrity_check_abort
9325,247,5,silent_wrong_output,integrity_check_abort
9326,456,0,silent_wrong_output,integrity_check_abort
9327,169,3,silent_wrong_output,integrity_check_abort
9328,245,2,silent_wrong_output,integrity_check_abort
9330,238,6,silent_wrong_output,integrity_check_abort
9333,520,6,silent_wrong_output,integrity_check_abort
9335,562,2,silent_wrong_output,integrity_check_abort
9342,275,6,silent_wrong_output,integrity_check_abort
9344,724,2,silent_wrong_output,integrity_check_abort
9347,372,6,silent_wrong_output,integrity_check_abort
9350,7,6,silent_wrong_output,integrity_check_abort
9352,180,6,silent_wrong_output,integrity_check_abort
9354,429,0,silent_wrong_output,integrity_check_abort
9355,761,3,silent_wrong_output,integrity_check_abort
9363,85,1,silent_wrong_output,integrity_check_abort
9364,425,1,silent_wrong_output,integrity_check_abort
9365,213,2,silent_wrong_output,integrity_check_abort
9368,348,0,silent_wrong_output,integrity_check_abort
9371,278,6,silent_wrong_output,integrity_check_abort
9374,692,1,silent_wrong_output,integrity_check_abort
9375,359,4,silent_wrong_output,integrity_check_abort
9380,613,5,silent_wrong_output,integrity_check_abort
9381,261,5,silent_wrong_output,integrity_check_abort
9382,140,5,silent_wrong_output,integrity_check_abort
9383,680,5,silent_wrong_output,integrity_check_abort
9385,746,6,silent_wrong_output,integrity_check_abort
9387,434,3,silent_wrong_output,integrity_check_abort
9388,354,3,silent_wrong_output,integrity_check_abort
9392,188,7,silent_wrong_output,integrity_check_abort
9393,764,5,silent_wrong_output,integrity_check_abort
9396,1,2,silent_wrong_output,integrity_check_abort
9400,326,6,silent_wrong_output,integrity_check_abort
9402,152,3,silent_wrong_output,integrity_check_abort
9406,489,1,silent_wrong_output,integrity_check_abort
9407,380,6,silent_wrong_output,integrity_check_abort
9409,650,0,silent_wrong_output,integrity_check_abort
9414,429,1,silent_wrong_output,integrity_check_abort
9415,42,1,silent_wrong_output,integrity_check_abort
9418,494,6,silent_wrong_output,integrity_check_abort
9419,172,6,silent_wrong_output,integrity_check_abort
9420,565,7,silent_wrong_output,integrity_check_abort
9421,748,3,silent_wrong_output,integrity_check_abort
9422,278,7,silent_wrong_output,integrity_check_abort
9425,575,2,silent_wrong_output,integrity_check_abort
9433,538,0,silent_wrong_output,integrity_check_abort
9435,651,5,silent_wrong_output,integrity_check_abort
9437,727,7,silent_wrong_output,integrity_check_abort
9438,681,2,silent_wrong_output,integrity_check_abort
9439,6,2,silent_wrong_output,integrity_check_abort
9442,100,4,silent_wrong_output,integrity_check_abort
9444,170,7,silent_wrong_output,integrity_check_abort
9445,471,7,silent_wrong_output,integrity_check_abort
9446,649,7,silent_wrong_output,integrity_check_abort
9448,380,5,silent_wrong_output,integrity_check_abort
9453,388,5,silent_wrong_output,integrity_check_abort
9455,443,6,silent_wrong_output,integrity_check_abort
9456,85,0,silent_wrong_output,integrity_check_abort
9457,277,6,silent_wrong_output,integrity_check_abort
9458,74,7,silent_wrong_output,integrity_check_abort
9462,422,6,silent_wrong_output,integrity_check_abort
9465,66,1,silent_wrong_output,integrity_check_abort
9467,332,1,silent_wrong_output,integrity_check_abort
9468,710,0,silent_wrong_output,integrity_check_abort
9471,573,4,silent_wrong_output,integrity_check_abort
9472,720,4,silent_wrong_output,integrity_check_abort
9473,748,2,silent_wrong_output,integrity_check_abort
9474,279,7,silent_wrong_output,integrity_check_abort
9476,732,5,silent_wrong_output,integrity_check_abort
9478,340,2,silent_wrong_output,integrity_check_abort
9479,370,5,silent_wrong_output,integrity_check_abort
9480,140,0,silent_wrong_output,integrity_check_abort
9481,626,7,silent_wrong_output,integrity_check_abort
9483,516,5,silent_wrong_output,integrity_check_abort
9488,432,1,silent_wrong_output,integrity_check_abort
9489,653,5,silent_wrong_output,integrity_check_abort
9491,369,0,silent_wrong_output,integrity_check_abort
9493,655,0,silent_wrong_output,integrity_check_abort
9494,141,6,silent_wrong_output,integrity_check_abort
9496,648,4,silent_wrong_output,integrity_check_abort
9497,568,4,silent_wrong_output,integrity_check_abort
9499,534,1,silent_wrong_output,integrity_check_abort
9502,392,6,silent_wrong_output,integrity_check_abort
9503,604,7,silent_wrong_output,integrity_check_abort
9504,260,5,silent_wrong_output,integrity_check_abort
9505,615,4,silent_wrong_output,integrity_check_abort
9510,374,5,silent_wrong_output,integrity_check_abort
9511,760,0,silent_wrong_output,integrity_check_abort
9512,420,0,silent_wrong_output,integrity_check_abort
9516,38,1,silent_wrong_output,integrity_check_abort
9517,648,1,silent_wrong_output,integrity_check_abort
9521,569,6,silent_wrong_output,integrity_check_abort
9523,364,6,silent_wrong_output,integrity_check_abort
9524,105,6,silent_wrong_output,integrity_check_abort
9526,241,2,silent_wrong_output,integrity_check_abort
9527,572,6,silent_wrong_output,integrity_check_abort
9534,493,5,silent_wrong_output,integrity_check_abort
9535,762,4,silent_wrong_output,integrity_check_abort
9536,183,5,silent_wrong_output,integrity_check_abort
9537,392,6,silent_wrong_output,integrity_check_abort
9538,252,5,silent_wrong_output,integrity_check_abort
9540,566,1,silent_wrong_output,integrity_check_abort
9541,273,5,silent_wrong_output,integrity_check_abort
9544,242,6,silent_wrong_output,integrity_check_abort
9545,169,3,silent_wrong_output,integrity_check_abort
9546,727,7,silent_wrong_output,integrity_check_abort
9549,556,7,silent_wrong_output,integrity_check_abort
9550,380,5,silent_wrong_output,integrity_check_abort
9556,261,2,silent_wrong_output,integrity_check_abort
9559,94,2,silent_wrong_output,integrity_check_abort
9561,148,1,silent_wrong_output,integrity_check_abort
9568,205,7,silent_wrong_output,integrity_check_abort
9570,453,2,silent_wrong_output,integrity_check_abort
9573,757,0,silent_wrong_output,integrity_check_abort
9574,35,1,silent_wrong_output,integrity_check_abort
